CUSTNAME,GenderCode,ADDRESS1,CITY,STATE,COUNTRY_CODE,POSTAL_CODE,POSTAL_CODE_PLUS4,ADDRESS2,EMAIL_ADDRESS,PHONE_NUMBER,CREDITCARD_TYPE,LOCALITY,SALESMAN_ID,NATIONALITY,NATIONAL_ID,CREDITCARD_NUMBER,DRIVER_LICENSE,CUST_ID,ORDER_ID,ORDER_DATE,ORDER_TIME,FREIGHT_CHARGES,ORDER_SALESMAN,ORDER_POSTED_DATE,ORDER_SHIP_DATE,AGE,ORDER_VALUE,T_TYPE,PURCHASE_TOUCHPOINT,PURCHASE_STATUS,ORDER_TYPE,GENERATION,Campi Sal,Campi Paisa,Campi Light,Olivetto suave,Olivetto intenso,Olivetto oliva,Gourmet aguacate,Gourmet coco,Gourmet oliva,Gourmet familia
Phyllis White       ,Mrs.,4738 Jerry Dove Drive,Angas Plains,SA,AU,5255,0,,Phyllis.J.White@pookmail.com,(02) 4024 5353,American Express,,WE151 ,IT,HCNFEA86A41E274E,347760415672155,,10103,4425,2016-11-19 00:00:00.000,2016-11-19 04:34:16.564,2.870.000,WE355 ,2016-12-10 00:00:00.000,20/12/2016,51,20.89,Complete,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0
Phyllis White       ,Mrs.,4738 Jerry Dove Drive,Angas Plains,SA,AU,5255,0,,Phyllis.J.White@pookmail.com,(02) 4024 5353,American Express,,WE151 ,IT,HCNFEA86A41E274E,345633445732550,,10103,4942,2016-03-16 17:47:25.000,2016-03-16 17:47:25.375,18.450.000,NE109 ,2016-03-16 17:47:25.000,05/08/2016,51,9999999.0,In-Progress,Phone,Occasional,LowValue,Gen_X,1,0,0,0,0,0,0,0,0,0
Katherine Mullins   ,Mrs.,4245 Adamsville Road,Angwin,CA,US,94508,0,,Katherine.W.Mullins@spambob.com,503-688-0336,Diners Club,,NC424 ,ES,X6490143A,36025400832486,,10107,825,2016-04-29 00:00:00.000,2016-04-29 20:59:06.250,6.380.000,WE349 ,2016-06-15 00:00:00.000,27/06/2016,64,16.56,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,1,0,0,0,0,0
Katherine Mullins   ,Mrs.,4245 Adamsville Road,Angwin,CA,US,94508,0,,Katherine.W.Mullins@spambob.com,503-688-0336,Diners Club,,NC424 ,ES,X6490143A,36121154460952,,10107,2024,2016-04-02 00:00:00.000,2016-04-02 23:32:45.116,17.870.000,RP190 ,2016-05-21 00:00:00.000,15/06/2016,64,8.71,Cancelled,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0
Katherine Mullins   ,Mrs.,4245 Adamsville Road,Angwin,CA,US,94508,0,,Katherine.W.Mullins@spambob.com,503-688-0336,Diners Club,,NC424 ,ES,X6490143A,36818056405254,,10107,2582,2016-08-13 00:00:00.000,2016-08-13 20:33:26.257,8.990.000,WE154 ,2016-09-08 00:00:00.000,20/09/2016,64,25.77,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0
Katherine Mullins   ,Mrs.,4245 Adamsville Road,Angwin,CA,US,94508,0,,Katherine.W.Mullins@spambob.com,503-688-0336,Diners Club,,NC424 ,ES,X6490143A,36634492143858,,10107,7943,2016-04-09 00:00:00.000,2016-04-09 19:27:56.370,21.970.000,SE268 ,2016-12-05 00:00:00.000,16/12/2016,64,46.92,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0
Lisa Guest          ,Mrs.,4317 Lyon Avenue,Annone Veneto,VE,IT,30020,0,,Lisa.D.Guest@spambob.com,0312 0608733,Diners Club,,NE235 ,ES,4204474M,36644787122855,,10111,5147,2016-01-23 00:00:00.000,2016-01-23 18:23:54.564,14.800.000,NC295 ,2016-02-16 00:00:00.000,27/02/2016,19,22.02,Cancelled,Phone,Frequent,LowValue,Gen_Z,0,0,0,0,0,0,0,0,0,0
Lisa Guest          ,Mrs.,4317 Lyon Avenue,Annone Veneto,VE,IT,30020,0,,Lisa.D.Guest@spambob.com,0312 0608733,Diners Club,,NE235 ,ES,4204474M,36116661451114,,10111,8444,2016-11-13 00:00:00.000,2016-11-13 21:59:36.250,17.870.000,SC199 ,2016-12-19 00:00:00.000,27/12/2016,19,31.3,Complete,Phone,Frequent,LowValue,Gen_Z,0,0,0,0,0,0,0,0,0,0
Scott Lawson        ,Mr.,3105 Spadafore Drive,Antioch,WI,US,60002,0,,Scott.M.Lawson@spambob.com,201-799-5873,JCB,,SE133 ,CA,518957246,"3,52845E+15",,10115,479,2016-03-28 00:00:00.000,2016-03-28 02:22:36.564,18.990.000,WE421 ,2016-04-03 00:00:00.000,19/04/2016,NA,07.02,Complete,Desktop,Occasional,LowValue,Gen_Z,1,0,0,0,0,0,0,0,0,0
Scott Lawson        ,Mr.,3105 Spadafore Drive,Antioch,WI,US,60002,0,,Scott.M.Lawson@spambob.com,201-799-5873,JCB,,SE133 ,CA,518957246,3528246880562026,,10115,1059,2016-03-16 17:47:25.000,2016-03-16 17:47:25.375,27.970.000,SW211 ,2016-03-16 17:47:25.000,05/08/2016,NA,127.03,In-Progress,Phone,Occasional,MediumValue,Gen_Z,0,0,0,1,1,0,0,0,0,0
Scott Lawson        ,Mr.,3105 Spadafore Drive,Antioch,WI,US,60002,0,,Scott.M.Lawson@spambob.com,201-799-5873,JCB,,SE133 ,CA,518957246,3528376346760797,,10115,2971,2016-02-29 00:00:00.000,2016-02-29 22:39:06.250,16.330.000,SE331 ,2016-03-17 00:00:00.000,27/03/2016,NA,143.6,Abandoned,Phone,Occasional,MediumValue,Gen_Z,1,0,0,0,1,0,1,1,0,0
Scott Lawson        ,Mr.,3105 Spadafore Drive,Antioch,WI,US,60002,0,,Scott.M.Lawson@spambob.com,201-799-5873,JCB,,SE133 ,CA,518957246,3528600285124214,,10115,3865,2016-08-01 00:00:00.000,2016-08-01 15:29:06.250,11.450.000,SW406 ,2016-10-15 00:00:00.000,03/11/2016,NA,9999999.0,Complete,Phone,Occasional,MediumValue,Gen_Z,0,0,0,0,1,0,0,0,0,0
Scott Lawson        ,Mr.,3105 Spadafore Drive,Antioch,WI,US,60002,0,,Scott.M.Lawson@spambob.com,201-799-5873,JCB,,SE133 ,CA,518957246,3528600942557251,,10115,4448,2016-10-20 00:00:00.000,2016-10-20 20:07:39.380,11.350.000,WE286 ,2016-11-20 00:00:00.000,30/11/2016,NA,254.94,Complete,Phone,Occasional,HighValue,Gen_Z,0,0,0,0,0,0,0,1,0,1
Scott Lawson        ,Mr.,3105 Spadafore Drive,Antioch,WI,US,60002,0,,Scott.M.Lawson@spambob.com,201-799-5873,JCB,,SE133 ,CA,518957246,3528614504025599,,10115,6683,2016-03-10 00:00:00.000,2016-03-10 06:22:36.564,23.780.000,NC166 ,2016-03-20 00:00:00.000,30/03/2016,NA,227.96,In-Progress,Desktop,Occasional,HighValue,Gen_Z,1,0,1,0,0,0,0,0,0,1
Robert Bilbo        ,Mr.,2553 Clousson Road,Appiano Gentile,CO,IT,22070,0,,Robert.L.Bilbo@dodgeit.com,0390 9449254,JCB,,SC196 ,IT,QIEZKO91C65L851P,3528389090563465,,10119,155,2016-01-06 00:00:00.000,2016-01-06 18:23:54.564,13.700.000,NW118 ,2016-01-26 00:00:00.000,07/02/2016,49,50.16,Complete,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,1,0,0,0,0
Robert Bilbo        ,Mr.,2553 Clousson Road,Appiano Gentile,CO,IT,22070,0,,Robert.L.Bilbo@dodgeit.com,0390 9449254,JCB,,SC196 ,IT,QIEZKO91C65L851P,3528075216163542,,10119,1969,2016-03-31 00:00:00.000,2016-03-31 18:57:39.380,26.870.000,SW142 ,2016-04-20 00:00:00.000,30/04/2016,49,39.74,Complete,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0
Ahmed Richard       ,Mr.,1346 Carter Street,Appleton,WI,US,54911,0,,Ahmed.P.Richard@mailinator.com,510-517-7759,JCB,,SW214 ,U.S.,229990001,3528227807541624,,10123,4564,2016-12-07 00:00:00.000,2016-12-07 08:43:52.556,24.080.000,SW274 ,2016-01-22 00:00:00.000,25/01/2016,20,44.29,Complete,Phone,FirstTime,LowValue,Gen_Z,0,0,0,0,0,0,0,0,0,0
Ahmed Richard       ,Mr.,1346 Carter Street,Appleton,WI,US,54911,0,,Ahmed.P.Richard@mailinator.com,510-517-7759,JCB,,SW214 ,U.S.,229990001,3528564784460059,,10123,6596,2016-12-25 00:00:00.000,2016-12-25 09:32:50.756,16.270.000,NW247 ,2016-01-09 00:00:00.000,15/01/2016,20,46.36,Cancelled,Phone,FirstTime,LowValue,Gen_Z,0,0,0,0,0,0,0,0,0,0
Ahmed Richard       ,Mr.,1346 Carter Street,Appleton,WI,US,54911,0,,Ahmed.P.Richard@mailinator.com,510-517-7759,JCB,,SW214 ,U.S.,229990001,3528269063187288,,10123,7325,2016-04-02 00:00:00.000,2016-04-02 16:33:44.886,11.450.000,NW112 ,2016-04-28 00:00:00.000,30/05/2016,20,227.61,Complete,Phone,FirstTime,HighValue,Gen_Z,0,0,0,0,0,0,0,0,0,1
Ahmed Richard       ,Mr.,1346 Carter Street,Appleton,WI,US,54911,0,,Ahmed.P.Richard@mailinator.com,510-517-7759,JCB,,SW214 ,U.S.,229990001,3528931917219696,,10123,7496,2016-12-25 00:00:00.000,2016-12-25 09:32:50.756,18.450.000,NW247 ,2016-01-09 00:00:00.000,15/01/2016,20,11.61,Complete,Phone,FirstTime,LowValue,Gen_Z,0,0,0,0,0,0,0,0,0,0
Ahmed Richard       ,Mr.,1346 Carter Street,Appleton,WI,US,54911,0,,Ahmed.P.Richard@mailinator.com,510-517-7759,JCB,,SW214 ,U.S.,229990001,3528880283297739,,10123,7989,2016-04-13 00:00:00.000,2016-04-13 23:47:55.556,17.230.000,WE151 ,2016-04-22 00:00:00.000,29/04/2016,20,30.5,Complete,Desktop,FirstTime,LowValue,Gen_Z,0,0,0,0,0,0,0,0,0,0
Ray Hornsby         ,Mr.,555 Davis Avenue,Archez,,ES,29753,0,,Ray.M.Hornsby@pookmail.com,91-271-2747,VISA,,SC388 ,IT,TMWEAA77M18B017F,4839454993108511,,10127,3665,2016-04-06 00:00:00.000,2016-04-06 13:07:36.370,8.990.000,WE352 ,2016-04-20 00:00:00.000,01/04/2016,49,17.29,Complete,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,1,0,0,0
Jason Glass         ,Miss.,289 Bassell Avenue,Argenton,NSW,AU,2284,0,,Jason.M.Glass@spambob.com,(07) 4090 2386,Diners Club,,RP121 ,IT,HCNMPL50M67G315Q,36383397316819,,10131,1866,2016-08-31 00:00:00.000,2016-08-31 19:17:24.586,7.020.000,NC100 ,2016-09-10 00:00:00.000,20/08/2016,78,161.59,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,1,0,0,0,0,0,0
Jason Glass         ,Miss.,289 Bassell Avenue,Argenton,NSW,AU,2284,0,,Jason.M.Glass@spambob.com,(07) 4090 2386,Diners Club,,RP121 ,IT,HCNMPL50M67G315Q,36851488532759,,10131,5009,2016-09-23 00:00:00.000,2016-09-23 16:43:54.564,8.230.000,NW187 ,2016-10-10 00:00:00.000,22/10/2016,78,145.28,Abandoned,Desktop,Frequent,MediumValue,Baby_Boomers,0,1,1,0,0,0,0,0,0,0
Jason Glass         ,Miss.,289 Bassell Avenue,Argenton,NSW,AU,2284,0,,Jason.M.Glass@spambob.com,(07) 4090 2386,Diners Club,,RP121 ,IT,HCNMPL50M67G315Q,36452932938450,,10131,7982,2016-03-16 17:47:25.000,2016-03-16 17:47:25.375,23.120.000,WE289 ,2016-03-16 17:47:25.000,05/08/2016,78,205.85,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,0,1,0,1,0,0,0,0,1
Natalie White       ,Mrs.,3233 Rivendell Drive,Arlington,TX,US,76011,0,,Natalie.D.White@dodgeit.com,916-866-4992,VISA,,SE397 ,ES,4674010L,4658073713519852,,10135,5052,2016-09-12 00:00:00.000,2016-09-12 06:11:26.258,7.850.000,SE136 ,2016-09-29 00:00:00.000,09/10/2016,NA,220.34,Complete,Phone,Occasional,HighValue,Gen_Z,0,0,0,0,0,0,0,0,0,0
Natalie White       ,Mrs.,3233 Rivendell Drive,Arlington,TX,US,76011,0,,Natalie.D.White@dodgeit.com,916-866-4992,VISA,,SE397 ,ES,4674010L,4904955410819472,,10135,7836,2016-06-23 00:00:00.000,2016-06-23 15:29:06.250,33.850.000,NC298 ,2016-07-15 00:00:00.000,27/07/2016,NA,281.44,Complete,Desktop,Occasional,HighValue,Gen_Z,0,0,0,0,0,0,0,0,0,1
Donna Klock         ,Mrs.,3107 Byers Lane,Arlington,NE,US,68002,0,,Donna.K.Klock@spambob.com,319-482-8591,VISA,,SC127 ,U.S.,492230001,4136045492791979,,10139,4045,2016-11-08 00:00:00.000,2016-11-08 21:33:44.806,52.000.000,NW184 ,2016-12-10 00:00:00.000,20/12/2016,53,40.12,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0
Donna Klock         ,Mrs.,3107 Byers Lane,Arlington,NE,US,68002,0,,Donna.K.Klock@spambob.com,319-482-8591,VISA,,SC127 ,U.S.,492230001,"4,53574E+15",,10139,4082,2016-12-25 00:00:00.000,2016-12-25 09:32:50.756,16.830.000,NW247 ,2016-01-09 00:00:00.000,15/01/2016,53,28.48,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0
Donna Klock         ,Mrs.,3107 Byers Lane,Arlington,NE,US,68002,0,,Donna.K.Klock@spambob.com,319-482-8591,VISA,,SC127 ,U.S.,492230001,4929775444465188,,10139,6973,2016-03-16 17:47:25.000,2016-03-16 17:47:25.375,13.820.000,NC163 ,2016-03-16 17:47:25.000,05/08/2016,53,25.83,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0
Donna Klock         ,Mrs.,3107 Byers Lane,Arlington,NE,US,68002,0,,Donna.K.Klock@spambob.com,319-482-8591,VISA,,SC127 ,U.S.,492230001,4426702042671742,,10139,8786,2016-08-10 00:00:00.000,2016-08-10 22:07:24.486,7.850.000,NW382 ,2016-09-08 00:00:00.000,10/08/2016,53,42.85,In-Progress,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0
Donald Velazquez    ,Mr.,224 Gandy Street,Aschersleben,,DE,6431,0,,Donald.H.Velazquez@pookmail.com,08321 88 88 19,JCB,,WE154 ,IT,NPPGZI62A63B394C,3528671334669269,,10147,1102,2016-04-13 00:00:00.000,2016-04-13 23:47:55.556,8.990.000,WE151 ,2016-04-22 00:00:00.000,29/04/2016,age-19,6.47,Complete,Phone,FirstTime,LowValue,Gen_Z,0,0,0,0,0,0,0,0,0,0
Donald Velazquez    ,Mr.,224 Gandy Street,Aschersleben,,DE,6431,0,,Donald.H.Velazquez@pookmail.com,08321 88 88 19,JCB,,WE154 ,IT,NPPGZI62A63B394C,3528996754568398,,10147,5244,2016-10-22 00:00:00.000,2016-10-22 17:33:26.257,17.600.000,NC229 ,2016-11-08 00:00:00.000,20/11/2016,age-19,93.67,Cancelled,Desktop,FirstTime,MediumValue,Gen_Z,0,0,0,0,0,0,0,1,0,0
Harry Brumback      ,Mr.,45 Graystone Lakes,Asheboro,NC,US,27203,0,,Harry.L.Brumback@dodgeit.com,773-577-9355,Discover,,SW406 ,FR,7.83E+14,6011918799743015,,10151,5206,2016-06-23 00:00:00.000,2016-06-23 15:29:06.250,7.020.000,NC298 ,2016-07-15 00:00:00.000,27/07/2016,75,47.02,Complete,Desktop,Frequent,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0
Harry Brumback      ,Mr.,45 Graystone Lakes,Asheboro,NC,US,27203,0,,Harry.L.Brumback@dodgeit.com,773-577-9355,Discover,,SW406 ,FR,7.83E+14,6011983949599071,,10151,5252,2016-08-13 00:00:00.000,2016-08-13 11:29:06.250,13.820.000,SE208 ,2016-12-21 00:00:00.000,03/01/2016,75,217.37,Cancelled,Desktop,Frequent,HighValue,Baby_Boomers,0,0,1,0,0,0,0,0,0,1
Harry Brumback      ,Mr.,45 Graystone Lakes,Asheboro,NC,US,27203,0,,Harry.L.Brumback@dodgeit.com,773-577-9355,Discover,,SW406 ,FR,7.83E+14,6011951134107638,,10151,8270,2016-11-25 00:00:00.000,2016-11-25 16:23:44.806,14.280.000,NW244 ,2016-12-07 00:00:00.000,15/12/2016,75,48.8,Complete,Desktop,Frequent,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0
Harold Magee        ,Mr.,565 Cinnamon Lane,Ashland,VA,US,23005,0,,Harold.A.Magee@mailinator.com,503-308-1831,American Express,,NW310 ,UK,YS731666A,375517931599425,,10155,1267,2016-06-09 00:00:00.000,2016-06-09 18:50:44.886,21.970.000,WE223 ,2016-06-28 00:00:00.000,10/07/2016,40,22.38,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0
Harold Magee        ,Mr.,565 Cinnamon Lane,Ashland,VA,US,23005,0,,Harold.A.Magee@mailinator.com,503-308-1831,American Express,,NW310 ,UK,YS731666A,343184280980031,,10155,2983,2016-08-03 00:00:00.000,2016-08-03 17:27:54.986,28.550.000,NE172 ,2016-09-02 00:00:00.000,10/08/2016,40,17.02,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,1,0,0,0,0,0
Harold Magee        ,Mr.,565 Cinnamon Lane,Ashland,VA,US,23005,0,,Harold.A.Magee@mailinator.com,503-308-1831,American Express,,NW310 ,UK,YS731666A,376169429653716,,10155,5455,2016-08-31 00:00:00.000,2016-08-31 19:17:24.586,23.370.000,NC100 ,2016-09-10 00:00:00.000,20/08/2016,40,19.35,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0
Harold Magee        ,Mr.,565 Cinnamon Lane,Ashland,VA,US,23005,0,,Harold.A.Magee@mailinator.com,503-308-1831,American Express,,NW310 ,UK,YS731666A,344974728479459,,10155,8471,2016-04-07 00:00:00.000,2016-04-07 08:47:52.556,21.970.000,WE157 ,2016-04-22 00:00:00.000,25/04/2016,40,30.45,Abandoned,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0
Harold Magee        ,Mr.,565 Cinnamon Lane,Ashland,VA,US,23005,0,,Harold.A.Magee@mailinator.com,503-308-1831,American Express,,NW310 ,UK,YS731666A,349153333997514,,10155,8974,2016-12-25 00:00:00.000,2016-12-25 09:32:50.756,17.600.000,NW247 ,2016-01-09 00:00:00.000,15/01/2016,40,40.62,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0
Melba Whitehead     ,Mrs.,4985 Barnes Avenue,Asquith,NSW,AU,2077,0,,Melba.M.Whitehead@trashymail.com,(07) 4507 5357,American Express,,RP121 ,ES,0568157B,340546958808353,,10159,601,2016-11-03 00:00:00.000,2016-11-03 08:44:16.564,33.850.000,NE178 ,2016-12-01 00:00:00.000,20/12/2016,53,28.95,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0
Melba Whitehead     ,Mrs.,4985 Barnes Avenue,Asquith,NSW,AU,2077,0,,Melba.M.Whitehead@trashymail.com,(07) 4507 5357,American Express,,RP121 ,ES,0568157B,375975889031783,,10159,810,2016-05-11 00:00:00.000,2016-05-11 05:11:26.258,7.020.000,RP385 ,2016-06-25 00:00:00.000,20/06/2016,53,7.89,Complete,Phone,Occasional,LowValue,Baby_Boomers,1,0,0,0,0,0,0,0,0,0
Melba Whitehead     ,Mrs.,4985 Barnes Avenue,Asquith,NSW,AU,2077,0,,Melba.M.Whitehead@trashymail.com,(07) 4507 5357,American Express,,RP121 ,ES,0568157B,345603867815588,,10159,3072,2016-11-03 00:00:00.000,2016-11-03 19:43:54.804,11.450.000,NC364 ,2016-12-04 00:00:00.000,12/12/2016,53,45.27,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0
Melba Whitehead     ,Mrs.,4985 Barnes Avenue,Asquith,NSW,AU,2077,0,,Melba.M.Whitehead@trashymail.com,(07) 4507 5357,American Express,,RP121 ,ES,0568157B,346804013228790,,10159,4170,2016-10-26 00:00:00.000,2016-10-26 20:07:39.380,16.850.000,SC256 ,2016-11-10 00:00:00.000,14/11/2016,53,8.46,Cancelled,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0
Melba Whitehead     ,Mrs.,4985 Barnes Avenue,Asquith,NSW,AU,2077,0,,Melba.M.Whitehead@trashymail.com,(07) 4507 5357,American Express,,RP121 ,ES,0568157B,340467460121747,,10159,7795,2016-05-06 00:00:00.000,2016-05-06 09:11:26.258,16.330.000,NC169 ,2016-06-10 00:00:00.000,20/06/2016,53,9999999.0,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0
Ivan Case           ,Mr.,2540 School Street,Athens,TX,US,75751,0,,Ivan.J.Case@dodgeit.com,512-391-4111,Diners Club,,SC130 ,U.S.,23868154,36851630631780,,10163,1566,2016-11-09 00:00:00.000,2016-11-09 17:33:26.257,6.370.000,SE397 ,2016-12-08 00:00:00.000,20/12/2016,27,190.12,Complete,Desktop,FirstTime,HighValue,Gen_Y,0,1,0,0,0,1,0,0,0,1
Ivan Case           ,Mr.,2540 School Street,Athens,TX,US,75751,0,,Ivan.J.Case@dodgeit.com,512-391-4111,Diners Club,,SC130 ,U.S.,23868154,36184034250365,,10163,1740,2016-06-11 00:00:00.000,2016-06-11 15:36:44.886,13.330.000,RP319 ,2016-07-10 00:00:00.000,20/07/2016,27,282.85,In-Progress,Phone,FirstTime,HighValue,Gen_Y,0,0,1,0,0,0,0,0,0,1
Bob Davenport       ,Mr.,488 Lonely Oak Drive,Atlanta,GA,US,30345,0,,Bob.N.Davenport@pookmail.com,512-912-9995,Discover,,NE103 ,FR,1.28E+14,"6,01111E+15",,10167,1901,2016-09-12 00:00:00.000,2016-09-12 06:11:26.258,11.880.000,SE136 ,2016-09-29 00:00:00.000,09/10/2016,NA,267.24,Complete,Phone,Frequent,HighValue,Gen_Z,0,0,0,0,0,0,1,0,0,1
Jennifer Howard     ,Mrs.,3339 Twin Willow Lane,Atlanta,GA,US,30329,0,,Jennifer.M.Howard@spambob.com,559-927-9392,Discover,,SC199 ,IT,SQOOUI42T60G511Z,6011555451925827,,10171,2171,2016-05-01 00:00:00.000,2016-05-01 16:58:44.886,18.990.000,SW343 ,2016-05-20 00:00:00.000,30/05/2016,NA,50.67,Complete,Phone,FirstTime,LowValue,Gen_Z,0,0,0,0,0,0,0,0,0,0
Jennifer Howard     ,Mrs.,3339 Twin Willow Lane,Atlanta,GA,US,30329,0,,Jennifer.M.Howard@spambob.com,559-927-9392,Discover,,SC199 ,IT,SQOOUI42T60G511Z,6011651907707248,,10171,7867,2016-06-26 00:00:00.000,2016-06-26 15:29:06.250,8.990.000,NC358 ,2016-07-13 00:00:00.000,23/07/2016,NA,26.97,Cancelled,Phone,FirstTime,LowValue,Gen_Z,0,0,1,0,0,0,0,0,0,0
Jennifer Howard     ,Mrs.,3339 Twin Willow Lane,Atlanta,GA,US,30329,0,,Jennifer.M.Howard@spambob.com,559-927-9392,Discover,,SC199 ,IT,SQOOUI42T60G511Z,"6,01197E+15",,10171,8182,2016-04-26 00:00:00.000,2016-04-26 02:22:36.564,6.870.000,NE238 ,2016-05-05 00:00:00.000,19/05/2016,NA,7.12,Complete,Phone,FirstTime,LowValue,Gen_Z,0,0,0,0,0,0,0,0,0,0
Jana Hall           ,Mrs.,2050 Randolph Street,Atlantic City,NJ,US,8401,0,,Jana.R.Hall@mailinator.com,410-971-3586,American Express,,NC361 ,ES,X4152416L,370602097003609,,10179,5684,2016-01-24 00:00:00.000,2016-01-24 23:13:54.564,18.990.000,SE400 ,2016-02-26 00:00:00.000,07/03/2016,30,29.89,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0
Jana Hall           ,Mrs.,2050 Randolph Street,Atlantic City,NJ,US,8401,0,,Jana.R.Hall@mailinator.com,410-971-3586,American Express,,NC361 ,ES,X4152416L,340179422118279,,10179,8402,2016-12-07 00:00:00.000,2016-12-07 08:43:52.556,23.370.000,SW274 ,2016-01-22 00:00:00.000,25/01/2016,30,49.78,In-Progress,Phone,Occasional,LowValue,Gen_Y,0,1,0,0,0,0,0,0,1,0
Arlene Cruz         ,Mrs.,4858 Bottom Lane,Auburn,WA,US,98002,0,,Arlene.M.Cruz@mailinator.com,817-905-6598,JCB,,SW211 ,IT,CQQVJC41M50H989G,3528027036181428,,10183,2269,2016-04-02 00:00:00.000,2016-04-02 23:32:45.116,7.120.000,RP190 ,2016-05-21 00:00:00.000,15/06/2016,35,30.79,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0
Arlene Cruz         ,Mrs.,4858 Bottom Lane,Auburn,WA,US,98002,0,,Arlene.M.Cruz@mailinator.com,817-905-6598,JCB,,SW211 ,IT,CQQVJC41M50H989G,3528504942772615,,10183,6950,2016-05-11 00:00:00.000,2016-05-11 21:27:55.556,10.450.000,SW217 ,2016-05-30 00:00:00.000,10/06/2016,35,42.66,Complete,Phone,Occasional,LowValue,Gen_Y,0,1,0,0,0,0,0,0,1,0
Mildred Carey       ,Mrs.,3362 Post Avenue,Aulnay-sous-bois,,FR,93600,0,,Mildred.M.Carey@mailinator.com,03.43.65.57.75,American Express,,NE373 ,ES,5876860S,343373575849884,,10187,1385,2016-06-09 00:00:00.000,2016-06-09 18:50:44.886,7.120.000,WE223 ,2016-06-28 00:00:00.000,10/07/2016,75,150.79,Cancelled,Desktop,Frequent,MediumValue,Baby_Boomers,0,0,0,0,1,0,0,0,0,0
Mildred Carey       ,Mrs.,3362 Post Avenue,Aulnay-sous-bois,,FR,93600,0,,Mildred.M.Carey@mailinator.com,03.43.65.57.75,American Express,,NE373 ,ES,5876860S,347290016555866,,10187,2039,2016-09-10 00:00:00.000,2016-09-10 20:27:55.556,27.970.000,SE271 ,2016-09-30 00:00:00.000,10/09/2016,75,219.64,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1
Mildred Carey       ,Mrs.,3362 Post Avenue,Aulnay-sous-bois,,FR,93600,0,,Mildred.M.Carey@mailinator.com,03.43.65.57.75,American Express,,NE373 ,ES,5876860S,370888743475158,,10187,2961,2016-09-12 00:00:00.000,2016-09-12 06:11:26.258,19.250.000,SE136 ,2016-09-29 00:00:00.000,09/10/2016,75,260.84,Complete,Phone,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0
Mildred Carey       ,Mrs.,3362 Post Avenue,Aulnay-sous-bois,,FR,93600,0,,Mildred.M.Carey@mailinator.com,03.43.65.57.75,American Express,,NE373 ,ES,5876860S,341479862350973,,10187,3576,2016-04-09 00:00:00.000,2016-04-09 19:27:56.370,11.150.000,SE268 ,2016-12-05 00:00:00.000,16/12/2016,75,260.57,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1
Yasmin Cole         ,Mrs.,2756 Johnson Street,Austin,TX,US,78664,0,,Yasmin.D.Cole@pookmail.com,703-633-1911,VISA,,NC424 ,ES,1062903G,4761926230870401,,10195,1210,2016-08-01 00:00:00.000,2016-08-01 15:29:06.250,23.370.000,SW406 ,2016-10-15 00:00:00.000,03/11/2016,68,9999999.0,Complete,Desktop,Occasional,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1
